# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-06-01 / 2026-06-30
# Generado: 2026-07-01 12:26:43 UTC
# Timestamps: 4320  Variables: 3
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-06-25 18:10:00	337.5	8.55	33.5
2026-06-25 18:20:00	0.0	8.63	14.4
2026-06-25 18:30:00	0.0	8.63	23.2
2026-06-25 18:40:00	337.5	8.63	17.8
2026-06-25 18:50:00	337.5	8.63	0.0
2026-06-25 19:00:00	337.5	8.88	9.5
2026-06-25 19:10:00	270.0	8.71	0.0
2026-06-25 19:20:00	247.5	8.71	0.0
2026-06-25 19:30:00	315.0	8.8	0.0
2026-06-25 19:40:00	292.5	8.8	0.0
2026-06-25 19:50:00	315.0	8.8	0.0
2026-06-25 20:00:00	22.5	8.71	0.0
2026-06-25 20:10:00	270.0	8.88	0.0
2026-06-25 20:20:00	315.0	9.05	12.2
2026-06-25 20:30:00	337.5	9.13	11.0
2026-06-25 20:40:00	315.0	9.63	0.0
2026-06-25 20:50:00	337.5	9.63	0.0
2026-06-25 21:00:00	0.0	9.96	19.8
2026-06-25 21:10:00	337.5	10.13	10.8
2026-06-25 21:20:00	315.0	10.05	9.7
2026-06-25 21:30:00	337.5	10.46	18.5
2026-06-25 21:40:00	315.0	10.55	19.8
2026-06-25 21:50:00	0.0	10.55	24.5
2026-06-25 22:00:00	337.5	10.13	22.3
2026-06-25 22:10:00	337.5	10.3	18.0
2026-06-25 22:20:00	337.5	10.05	13.1
2026-06-25 22:30:00	315.0	9.8	0.0
2026-06-25 22:40:00	315.0	9.63	0.0
2026-06-25 22:50:00	292.5	9.8	0.7
2026-06-25 23:00:00	247.5	9.63	0.0
2026-06-25 23:10:00	315.0	9.46	0.0
2026-06-25 23:20:00	270.0	9.46	0.0
2026-06-25 23:30:00	247.5	8.88	0.0
2026-06-25 23:40:00	292.5	9.55	0.0
2026-06-25 23:50:00	247.5	9.55	0.0
2026-06-26 00:00:00	90.0	9.13	0.0
2026-06-26 00:10:00	112.5	9.13	0.0
2026-06-26 00:20:00	135.0	9.38	0.0
2026-06-26 00:30:00	157.5	9.3	0.0
2026-06-26 00:40:00	247.5	9.21	0.0
2026-06-26 00:50:00	180.0	9.05	0.0
2026-06-26 01:00:00	180.0	9.13	0.0
2026-06-26 01:10:00	135.0	8.96	0.0
2026-06-26 01:20:00	315.0	9.13	2.9
2026-06-26 01:30:00	315.0	9.13	0.0
2026-06-26 01:40:00	202.5	9.05	0.0
2026-06-26 01:50:00	202.5	8.71	5.9
2026-06-26 02:00:00	202.5	8.38	0.0
2026-06-26 02:10:00	180.0	8.63	0.0
2026-06-26 02:20:00	202.5	8.63	0.0
2026-06-26 02:30:00	225.0	8.55	0.0
2026-06-26 02:40:00	247.5	8.21	3.1
2026-06-26 02:50:00	292.5	8.21	0.0
2026-06-26 03:00:00	292.5	8.55	0.0
2026-06-26 03:10:00	337.5	9.05	0.0
2026-06-26 03:20:00	135.0	9.21	7.9
2026-06-26 03:30:00	67.5	9.46	0.0
2026-06-26 03:40:00	292.5	9.63	0.0
2026-06-26 03:50:00	292.5	9.63	0.0
2026-06-26 04:00:00	315.0	9.46	6.7
2026-06-26 04:10:00	337.5	9.38	8.1
2026-06-26 04:20:00	315.0	9.88	33.3
2026-06-26 04:30:00	315.0	9.8	21.2
2026-06-26 04:40:00	337.5	10.3	23.4
2026-06-26 04:50:00	315.0	10.21	13.9
2026-06-26 05:00:00	270.0	10.05	6.5
2026-06-26 05:10:00	225.0	10.05	6.5
2026-06-26 05:20:00	270.0	9.71	0.0
2026-06-26 05:30:00	292.5	9.55	6.8
2026-06-26 05:40:00	315.0	10.13	22.1
2026-06-26 05:50:00	315.0	10.05	20.2
2026-06-26 06:00:00	315.0	9.88	13.3
2026-06-26 06:10:00	292.5	10.05	17.5
2026-06-26 06:20:00	247.5	9.96	1.3
2026-06-26 06:30:00	247.5	9.8	0.0
2026-06-26 06:40:00	315.0	9.63	8.6
2026-06-26 06:50:00	292.5	9.38	0.0
2026-06-26 07:00:00	202.5	9.21	0.0
2026-06-26 07:10:00	225.0	9.71	12.8
2026-06-26 07:20:00	247.5	9.55	6.7
2026-06-26 07:30:00	292.5	9.88	16.6
2026-06-26 07:40:00	292.5	9.8	20.2
2026-06-26 07:50:00	270.0	9.63	21.1
2026-06-26 08:00:00	292.5	10.13	20.5
2026-06-26 08:10:00	270.0	9.96	19.4
2026-06-26 08:20:00	292.5	9.96	11.3
2026-06-26 08:30:00	270.0	10.05	22.7
2026-06-26 08:40:00	270.0	10.63	31.0
2026-06-26 08:50:00	247.5	10.8	26.5
2026-06-26 09:00:00	247.5	10.97	22.1
2026-06-26 09:10:00	247.5	10.88	29.0
2026-06-26 09:20:00	247.5	10.71	25.2
2026-06-26 09:30:00	247.5	11.13	25.2
2026-06-26 09:40:00	270.0	11.22	40.1
2026-06-26 09:50:00	247.5	10.97	31.5
2026-06-26 10:00:00	247.5	10.97	36.2
2026-06-26 10:10:00	247.5	10.8	28.3
2026-06-26 10:20:00	247.5	10.63	21.6
2026-06-26 10:30:00	247.5	10.63	24.8
2026-06-26 10:40:00	247.5	10.71	10.1
2026-06-26 10:50:00	247.5	10.88	0.0
2026-06-26 11:00:00	247.5	10.8	8.1
2026-06-26 11:10:00	270.0	11.3	33.1
2026-06-26 11:20:00	247.5	11.72	33.1
2026-06-26 11:30:00	247.5	11.72	28.3
2026-06-26 11:40:00	270.0	11.72	25.2
2026-06-26 11:50:00	270.0	11.88	27.0
2026-06-26 12:00:00	270.0	11.97	27.2
2026-06-26 12:10:00	270.0	12.13	20.0
2026-06-26 12:20:00	247.5	12.55	14.8
2026-06-26 12:30:00	247.5	13.14	21.6
2026-06-26 12:40:00	270.0	13.3	27.5
2026-06-26 12:50:00	247.5	13.22	25.7
2026-06-26 13:00:00	247.5	12.97	20.9
2026-06-26 13:10:00	247.5	12.72	15.5
2026-06-26 13:20:00	247.5	12.8	22.5
2026-06-26 13:30:00	247.5	12.8	22.3
2026-06-26 13:40:00	247.5	12.89	17.5
2026-06-26 13:50:00	247.5	13.05	18.2
2026-06-26 14:00:00	247.5	13.14	20.3
2026-06-26 14:10:00	225.0	13.14	31.0
2026-06-26 14:20:00	270.0	13.05	21.4
2026-06-26 14:30:00	270.0	13.05	32.9
2026-06-26 14:40:00	270.0	13.05	29.5
2026-06-26 14:50:00	247.5	12.97	25.6
2026-06-26 15:00:00	247.5	13.22	23.4
2026-06-26 15:10:00	270.0	13.39	40.9
2026-06-26 15:20:00	270.0	13.22	27.4
2026-06-26 15:30:00	247.5	13.05	24.3
2026-06-26 15:40:00	270.0	12.72	24.5
2026-06-26 15:50:00	270.0	12.64	21.6
2026-06-26 16:00:00	270.0	12.55	19.1
2026-06-26 16:10:00	270.0	12.47	16.9
2026-06-26 16:20:00	270.0	12.47	16.2
2026-06-26 16:30:00	270.0	12.3	16.0
2026-06-26 16:40:00	247.5	12.13	22.0
2026-06-26 16:50:00	247.5	12.13	25.7
2026-06-26 17:00:00	292.5	12.05	14.2
2026-06-26 17:10:00	225.0	11.8	24.3
2026-06-26 17:20:00	270.0	11.72	31.1
2026-06-26 17:30:00	247.5	11.72	22.3
2026-06-26 17:40:00	247.5	11.47	31.3
2026-06-26 17:50:00	270.0	11.47	34.4
2026-06-26 18:00:00	247.5	11.38	42.1
2026-06-26 18:10:00	247.5	11.38	38.3
2026-06-26 18:20:00	247.5	11.3	36.5
2026-06-26 18:30:00	270.0	11.3	39.1
2026-06-26 18:40:00	247.5	11.22	34.2
2026-06-26 18:50:00	225.0	10.97	32.0
2026-06-26 19:00:00	247.5	10.88	28.6
2026-06-26 19:10:00	247.5	10.8	21.2
2026-06-26 19:20:00	247.5	10.71	22.1
2026-06-26 19:30:00	247.5	10.97	33.3
2026-06-26 19:40:00	247.5	10.88	28.8
2026-06-26 19:50:00	270.0	10.63	30.2
2026-06-26 20:00:00	270.0	10.55	33.1
2026-06-26 20:10:00	270.0	10.38	21.6
2026-06-26 20:20:00	292.5	10.3	15.3
2026-06-26 20:30:00	270.0	10.3	15.7
2026-06-26 20:40:00	247.5	10.05	22.3
2026-06-26 20:50:00	270.0	10.13	21.2
2026-06-26 21:00:00	270.0	10.3	24.1
2026-06-26 21:10:00	270.0	10.3	16.2
2026-06-26 21:20:00	247.5	10.13	27.4
2026-06-26 21:30:00	225.0	10.05	13.3
2026-06-26 21:40:00	202.5	9.88	13.5
2026-06-26 21:50:00	247.5	10.38	24.8
2026-06-26 22:00:00	225.0	9.88	17.5
2026-06-26 22:10:00	225.0	9.71	7.4
2026-06-26 22:20:00	225.0	9.71	11.9
2026-06-26 22:30:00	247.5	9.8	12.4
2026-06-26 22:40:00	225.0	10.13	14.2
2026-06-26 22:50:00	225.0	9.96	12.1
2026-06-26 23:00:00	270.0	9.8	13.5
2026-06-26 23:10:00	247.5	9.63	11.5
2026-06-26 23:20:00	270.0	9.63	16.4
2026-06-26 23:30:00	247.5	9.8	15.7
2026-06-26 23:40:00	247.5	9.8	13.3
2026-06-26 23:50:00	270.0	9.63	9.0
2026-06-27 00:00:00	247.5	9.8	15.8
2026-06-27 00:10:00	270.0	9.88	18.4
2026-06-27 00:20:00	270.0	9.8	15.3
2026-06-27 00:30:00	247.5	9.55	13.0
2026-06-27 00:40:00	247.5	9.46	0.0
2026-06-27 00:50:00	225.0	9.63	16.2
2026-06-27 01:00:00	247.5	9.71	13.5
2026-06-27 01:10:00	247.5	9.55	14.9
2026-06-27 01:20:00	247.5	9.55	14.8
2026-06-27 01:30:00	247.5	9.71	18.4
2026-06-27 01:40:00	247.5	9.46	4.0
2026-06-27 01:50:00	270.0	9.38	0.0
2026-06-27 02:00:00	247.5	9.55	11.3
2026-06-27 02:10:00	225.0	9.71	0.0
2026-06-27 02:20:00	247.5	9.63	0.0
2026-06-27 02:30:00	225.0	9.63	4.9
2026-06-27 02:40:00	247.5	9.55	0.0
2026-06-27 02:50:00	247.5	9.38	0.0
2026-06-27 03:00:00	247.5	9.38	0.0
2026-06-27 03:10:00	225.0	9.46	0.0
2026-06-27 03:20:00	247.5	9.46	0.0
2026-06-27 03:30:00	225.0	9.38	0.0
2026-06-27 03:40:00	225.0	9.38	0.0
2026-06-27 03:50:00	225.0	9.38	0.0
2026-06-27 04:00:00	225.0	9.05	0.0
2026-06-27 04:10:00	247.5	8.63	0.0
2026-06-27 04:20:00	247.5	8.8	0.0
2026-06-27 04:30:00	247.5	8.71	0.0
2026-06-27 04:40:00	247.5	8.46	0.0
2026-06-27 04:50:00	247.5	8.38	0.0
2026-06-27 05:00:00	247.5	8.13	0.0
2026-06-27 05:10:00	270.0	8.05	0.0
2026-06-27 05:20:00	247.5	8.05	0.0
2026-06-27 05:30:00	247.5	7.88	0.0
2026-06-27 05:40:00	247.5	7.71	0.0
2026-06-27 05:50:00	247.5	7.88	0.0
2026-06-27 06:00:00	247.5	7.8	0.0
2026-06-27 06:10:00	247.5	7.88	0.0
2026-06-27 06:20:00	225.0	7.88	0.0
2026-06-27 06:30:00	225.0	8.21	0.0
2026-06-27 06:40:00	225.0	8.38	0.0
2026-06-27 06:50:00	225.0	8.88	4.3
2026-06-27 07:00:00	225.0	8.88	10.1
2026-06-27 07:10:00	202.5	9.13	11.2
2026-06-27 07:20:00	202.5	9.05	8.3
2026-06-27 07:30:00	225.0	8.8	0.0
2026-06-27 07:40:00	225.0	8.71	11.7
2026-06-27 07:50:00	202.5	8.88	16.6
2026-06-27 08:00:00	202.5	8.88	15.5
2026-06-27 08:10:00	202.5	8.71	18.2
2026-06-27 08:20:00	202.5	8.71	16.6
2026-06-27 08:30:00	180.0	8.8	19.1
2026-06-27 08:40:00	180.0	8.8	21.4
2026-06-27 08:50:00	180.0	8.63	18.7
2026-06-27 09:00:00	202.5	8.63	14.0
2026-06-27 09:10:00	202.5	8.55	14.9
2026-06-27 09:20:00	180.0	8.46	17.3
2026-06-27 09:30:00	202.5	8.38	16.7
2026-06-27 09:40:00	202.5	8.13	25.0
2026-06-27 09:50:00	225.0	8.13	5.8
2026-06-27 10:00:00	225.0	8.13	8.1
2026-06-27 10:10:00	202.5	8.13	14.2
2026-06-27 10:20:00	157.5	8.21	15.7
2026-06-27 10:30:00	202.5	8.13	7.2
2026-06-27 10:40:00	202.5	8.13	11.5
2026-06-27 10:50:00	180.0	8.13	0.2
2026-06-27 11:00:00	202.5	8.13	13.7
2026-06-27 11:10:00	202.5	8.13	9.2
2026-06-27 11:20:00	202.5	8.21	9.2
2026-06-27 11:30:00	180.0	8.3	11.9
2026-06-27 11:40:00	202.5	8.38	9.7
2026-06-27 11:50:00	180.0	8.13	28.6
2026-06-27 12:00:00	180.0	8.05	16.4
2026-06-27 12:10:00	180.0	7.96	15.8
2026-06-27 12:20:00	202.5	7.96	13.1
2026-06-27 12:30:00	180.0	8.05	3.4
2026-06-27 12:40:00	225.0	8.21	10.1
2026-06-27 12:50:00	180.0	8.13	22.9
2026-06-27 13:00:00	202.5	8.8	16.7
2026-06-27 13:10:00	202.5	8.71	22.3
2026-06-27 13:20:00	180.0	8.55	21.6
2026-06-27 13:30:00	202.5	8.46	20.2
2026-06-27 13:40:00	202.5	8.63	20.3
2026-06-27 13:50:00	202.5	8.88	15.1
2026-06-27 14:00:00	202.5	8.71	18.4
2026-06-27 14:10:00	180.0	8.63	18.7
2026-06-27 14:20:00	202.5	8.55	15.3
2026-06-27 14:30:00	225.0	8.71	9.9
2026-06-27 14:40:00	202.5	8.88	0.4
2026-06-27 14:50:00	135.0	8.46	6.8
2026-06-27 15:00:00	180.0	8.46	13.5
2026-06-27 15:10:00	157.5	8.38	14.2
2026-06-27 15:20:00	157.5	8.3	9.4
2026-06-27 15:30:00	135.0	8.38	11.0
2026-06-27 15:40:00	135.0	8.21	8.8
2026-06-27 15:50:00	157.5	8.3	5.6
2026-06-27 16:00:00	135.0	8.46	0.0
2026-06-27 16:10:00	157.5	8.55	0.0
2026-06-27 16:20:00	157.5	9.38	0.0
2026-06-27 16:30:00	135.0	9.88	0.0
2026-06-27 16:40:00	157.5	10.46	0.0
2026-06-27 16:50:00	157.5	11.63	0.0
2026-06-27 17:00:00	157.5	12.3	0.0
2026-06-27 17:10:00	292.5	12.05	0.0
2026-06-27 17:20:00	292.5	10.38	0.0
2026-06-27 17:30:00	270.0	9.38	0.0
2026-06-27 17:40:00	270.0	8.46	0.0
2026-06-27 17:50:00	270.0	8.13	0.0
2026-06-27 18:00:00	315.0	7.88	0.0
2026-06-27 18:10:00	292.5	7.13	0.0
2026-06-27 18:20:00	247.5	6.55	0.0
2026-06-27 18:30:00	247.5	6.13	0.0
2026-06-27 18:40:00	292.5	6.05	0.0
2026-06-27 18:50:00	292.5	6.13	0.0
2026-06-27 19:00:00	270.0	5.88	5.9
2026-06-27 19:10:00	247.5	5.38	0.0
2026-06-27 19:20:00	270.0	5.13	0.0
2026-06-27 19:30:00	270.0	5.3	0.0
2026-06-27 19:40:00	270.0	5.3	0.0
2026-06-27 19:50:00	270.0	5.13	0.0
2026-06-27 20:00:00	247.5	5.13	0.0
2026-06-27 20:10:00	270.0	5.05	0.0
2026-06-27 20:20:00	247.5	4.62	0.0
2026-06-27 20:30:00	247.5	4.11	0.0
2026-06-27 20:40:00	270.0	4.28	0.0
2026-06-27 20:50:00	247.5	3.94	0.0
2026-06-27 21:00:00	247.5	3.94	0.0
2026-06-27 21:10:00	247.5	4.19	0.0
2026-06-27 21:20:00	292.5	4.54	0.0
2026-06-27 21:30:00	247.5	4.71	0.0
2026-06-27 21:40:00	247.5	4.28	0.0
2026-06-27 21:50:00	247.5	4.37	0.0
2026-06-27 22:00:00	247.5	4.54	0.0
2026-06-27 22:10:00	247.5	4.28	0.0
2026-06-27 22:20:00	247.5	4.11	10.3
2026-06-27 22:30:00	247.5	4.11	12.6
2026-06-27 22:40:00	247.5	4.19	0.0
2026-06-27 22:50:00	247.5	4.54	0.0
2026-06-27 23:00:00	247.5	4.97	0.0
2026-06-27 23:10:00	247.5	5.38	0.0
2026-06-27 23:20:00	292.5	5.22	0.0
2026-06-27 23:30:00	315.0	4.97	0.0
2026-06-27 23:40:00	292.5	5.55	0.0
2026-06-27 23:50:00	270.0	5.88	0.0
2026-06-28 00:00:00	270.0	5.63	0.0
2026-06-28 00:10:00	292.5	4.97	0.0
2026-06-28 00:20:00	292.5	4.37	0.0
2026-06-28 00:30:00	247.5	4.19	0.0
2026-06-28 00:40:00	247.5	4.02	0.0
2026-06-28 00:50:00	247.5	4.02	0.0
2026-06-28 01:00:00	270.0	4.37	0.0
2026-06-28 01:10:00	270.0	4.45	0.0
2026-06-28 01:20:00	247.5	4.71	0.0
2026-06-28 01:30:00	270.0	4.28	0.0
2026-06-28 01:40:00	315.0	5.97	9.5
2026-06-28 01:50:00	337.5	7.47	20.3
2026-06-28 02:00:00	337.5	8.21	23.6
2026-06-28 02:10:00	247.5	6.3	0.0
2026-06-28 02:20:00	247.5	4.97	0.0
2026-06-28 02:30:00	315.0	5.47	0.0
2026-06-28 02:40:00	292.5	6.13	0.0
2026-06-28 02:50:00	337.5	7.3	10.1
2026-06-28 03:00:00	270.0	7.13	0.0
2026-06-28 03:10:00	315.0	7.55	0.0
2026-06-28 03:20:00	315.0	8.05	17.8
2026-06-28 03:30:00	247.5	7.71	0.0
2026-06-28 03:40:00	270.0	7.3	0.0
2026-06-28 03:50:00	292.5	7.05	0.0
2026-06-28 04:00:00	247.5	8.05	14.6
2026-06-28 04:10:00	270.0	7.47	0.0
2026-06-28 04:20:00	270.0	7.8	13.5
2026-06-28 04:30:00	180.0	7.22	0.0
2026-06-28 04:40:00	247.5	7.38	0.0
2026-06-28 04:50:00	247.5	7.55	0.7
2026-06-28 05:00:00	247.5	7.55	22.0
2026-06-28 05:10:00	292.5	7.55	24.1
2026-06-28 05:20:00	180.0	8.13	11.0
2026-06-28 05:30:00	225.0	8.05	22.1
2026-06-28 05:40:00	247.5	7.96	22.7
2026-06-28 05:50:00	247.5	8.13	3.6
2026-06-28 06:00:00	247.5	8.13	21.6
2026-06-28 06:10:00	247.5	8.38	27.0
2026-06-28 06:20:00	225.0	8.63	27.4
2026-06-28 06:30:00	247.5	8.71	28.6
2026-06-28 06:40:00	292.5	8.8	31.0
2026-06-28 06:50:00	247.5	8.8	16.9
2026-06-28 07:00:00	270.0	9.05	33.8
2026-06-28 07:10:00	270.0	9.13	32.8
2026-06-28 07:20:00	315.0	9.38	37.3
2026-06-28 07:30:00	270.0	9.38	36.7
2026-06-28 07:40:00	247.5	9.21	25.7
2026-06-28 07:50:00	247.5	9.3	40.3
2026-06-28 08:00:00	292.5	9.38	34.6
2026-06-28 08:10:00	270.0	9.46	54.2
2026-06-28 08:20:00	270.0	9.55	53.3
2026-06-28 08:30:00	247.5	9.55	42.7
2026-06-28 08:40:00	247.5	9.63	43.4
2026-06-28 08:50:00	270.0	9.55	30.2
2026-06-28 09:00:00	270.0	9.63	33.5
2026-06-28 09:10:00	292.5	9.63	44.3
2026-06-28 09:20:00	247.5	9.71	32.2
2026-06-28 09:30:00	225.0	9.55	13.0
2026-06-28 09:40:00	270.0	9.71	35.6
2026-06-28 09:50:00	270.0	9.71	30.6
2026-06-28 10:00:00	247.5	9.63	36.2
2026-06-28 10:10:00	270.0	9.63	31.1
2026-06-28 10:20:00	292.5	9.8	45.2
2026-06-28 10:30:00	292.5	9.8	64.3
2026-06-28 10:40:00	247.5	9.8	50.9
2026-06-28 10:50:00	270.0	9.71	38.3
2026-06-28 11:00:00	247.5	9.8	35.1
2026-06-28 11:10:00	315.0	10.05	53.3
2026-06-28 11:20:00	247.5	10.05	56.5
2026-06-28 11:30:00	292.5	10.05	35.3
2026-06-28 11:40:00	292.5	10.21	49.7
2026-06-28 11:50:00	270.0	10.46	66.2
2026-06-28 12:00:00	315.0	10.63	48.4
2026-06-28 12:10:00	247.5	10.55	46.3
2026-06-28 12:20:00	270.0	10.55	56.0
2026-06-28 12:30:00	292.5	10.63	73.4
2026-06-28 12:40:00	270.0	10.8	58.7
2026-06-28 12:50:00	270.0	10.8	43.0
2026-06-28 13:00:00	270.0	10.97	38.3
2026-06-28 13:10:00	247.5	10.97	56.2
2026-06-28 13:20:00	270.0	11.22	40.1
2026-06-28 13:30:00	270.0	11.97	33.8
2026-06-28 13:40:00	292.5	11.72	43.4
2026-06-28 13:50:00	270.0	11.47	41.2
2026-06-28 14:00:00	270.0	11.22	43.7
2026-06-28 14:10:00	270.0	11.13	63.7
2026-06-28 14:20:00	247.5	11.22	68.0
2026-06-28 14:30:00	270.0	11.63	59.2
2026-06-28 14:40:00	247.5	11.88	54.4
2026-06-28 14:50:00	225.0	12.3	48.8
2026-06-28 15:00:00	247.5	12.3	43.4
2026-06-28 15:10:00	247.5	12.72	26.3
2026-06-28 15:20:00	247.5	12.72	34.9
2026-06-28 15:30:00	247.5	12.72	32.4
2026-06-28 15:40:00	225.0	12.89	31.3
2026-06-28 15:50:00	247.5	12.97	21.2
2026-06-28 16:00:00	247.5	12.8	26.3
2026-06-28 16:10:00	202.5	13.39	49.9
2026-06-28 16:20:00	202.5	10.46	29.5
2026-06-28 16:30:00	225.0	10.63	36.5
2026-06-28 16:40:00	202.5	11.13	32.4
2026-06-28 16:50:00	225.0	11.13	27.2
2026-06-28 17:00:00	225.0	11.38	27.7
2026-06-28 17:10:00	225.0	11.63	26.6
2026-06-28 17:20:00	225.0	11.38	27.4
2026-06-28 17:30:00	225.0	11.63	22.3
2026-06-28 17:40:00	225.0	11.47	31.3
2026-06-28 17:50:00	225.0	11.38	37.1
2026-06-28 18:00:00	202.5	11.13	31.5
2026-06-28 18:10:00	225.0	10.71	19.4
2026-06-28 18:20:00	225.0	10.46	27.0
2026-06-28 18:30:00	225.0	10.46	27.4
2026-06-28 18:40:00	202.5	10.46	29.9
2026-06-28 18:50:00	225.0	9.96	16.4
2026-06-28 19:00:00	247.5	9.88	22.9
2026-06-28 19:10:00	225.0	9.8	19.6
2026-06-28 19:20:00	225.0	9.55	18.4
2026-06-28 19:30:00	225.0	9.3	14.6
2026-06-28 19:40:00	247.5	9.21	20.0
2026-06-28 19:50:00	247.5	9.13	14.4
2026-06-28 20:00:00	225.0	9.05	21.4
2026-06-28 20:10:00	225.0	8.8	21.4
2026-06-28 20:20:00	225.0	8.8	19.3
2026-06-28 20:30:00	225.0	8.88	9.0
2026-06-28 20:40:00	247.5	8.13	17.3
2026-06-28 20:50:00	247.5	7.47	15.7
2026-06-28 21:00:00	225.0	6.8	15.3
2026-06-28 21:10:00	247.5	7.38	16.0
2026-06-28 21:20:00	247.5	7.71	19.1
2026-06-28 21:30:00	247.5	7.55	12.8
2026-06-28 21:40:00	247.5	7.05	3.1
2026-06-28 21:50:00	247.5	7.13	0.0
2026-06-28 22:00:00	247.5	6.13	17.6
2026-06-28 22:10:00	247.5	6.05	19.4
2026-06-28 22:20:00	247.5	6.88	24.5
2026-06-28 22:30:00	247.5	6.63	20.9
2026-06-28 22:40:00	270.0	5.38	25.7
2026-06-28 22:50:00	247.5	4.62	19.6
2026-06-28 23:00:00	247.5	4.37	20.3
2026-06-28 23:10:00	247.5	4.19	11.9
2026-06-28 23:20:00	247.5	4.28	17.5
2026-06-28 23:30:00	247.5	4.79	17.6
2026-06-28 23:40:00	247.5	4.88	16.2
2026-06-28 23:50:00	247.5	4.45	15.8
2026-06-29 00:00:00	247.5	4.11	24.7
2026-06-29 00:10:00	247.5	4.79	17.6
2026-06-29 00:20:00	247.5	4.97	25.4
2026-06-29 00:30:00	247.5	5.97	22.3
2026-06-29 00:40:00	247.5	5.05	22.3
2026-06-29 00:50:00	247.5	4.79	23.4
2026-06-29 01:00:00	247.5	4.79	27.0
2026-06-29 01:10:00	247.5	4.97	18.9
2026-06-29 01:20:00	292.5	5.47	16.2
2026-06-29 01:30:00	247.5	4.71	13.3
2026-06-29 01:40:00	270.0	4.71	0.0
2026-06-29 01:50:00	270.0	4.97	11.0
2026-06-29 02:00:00	247.5	5.88	18.4
2026-06-29 02:10:00	247.5	5.3	16.6
2026-06-29 02:20:00	247.5	5.63	16.7
2026-06-29 02:30:00	247.5	5.38	20.9
2026-06-29 02:40:00	247.5	5.22	14.8
2026-06-29 02:50:00	247.5	5.47	19.8
2026-06-29 03:00:00	270.0	5.47	4.1
2026-06-29 03:10:00	292.5	5.8	12.6
2026-06-29 03:20:00	247.5	5.72	13.5
2026-06-29 03:30:00	247.5	6.55	22.0
2026-06-29 03:40:00	270.0	6.63	24.7
2026-06-29 03:50:00	247.5	6.3	17.5
2026-06-29 04:00:00	292.5	6.38	27.4
2026-06-29 04:10:00	292.5	6.05	32.0
2026-06-29 04:20:00	292.5	5.97	33.7
2026-06-29 04:30:00	270.0	5.97	42.3
2026-06-29 04:40:00	292.5	5.88	43.9
2026-06-29 04:50:00	292.5	6.05	34.0
2026-06-29 05:00:00	292.5	5.72	46.3
2026-06-29 05:10:00	292.5	5.97	41.6
2026-06-29 05:20:00	270.0	5.88	25.6
2026-06-29 05:30:00	270.0	6.22	39.6
2026-06-29 05:40:00	270.0	6.38	37.8
2026-06-29 05:50:00	247.5	6.22	44.3
2026-06-29 06:00:00	247.5	6.3	34.2
2026-06-29 06:10:00	270.0	6.38	32.8
2026-06-29 06:20:00	292.5	6.13	27.4
2026-06-29 06:30:00	270.0	6.05	27.4
2026-06-29 06:40:00	270.0	6.22	41.2
2026-06-29 06:50:00	292.5	6.3	32.8
2026-06-29 07:00:00	292.5	6.13	23.0
2026-06-29 07:10:00	247.5	5.88	38.3
2026-06-29 07:20:00	247.5	5.22	20.3
2026-06-29 07:30:00	247.5	5.55	33.8
2026-06-29 07:40:00	247.5	5.55	38.0
2026-06-29 07:50:00	247.5	5.72	20.9
2026-06-29 08:00:00	247.5	5.8	18.5
2026-06-29 08:10:00	247.5	5.97	25.7
2026-06-29 08:20:00	247.5	5.72	25.7
2026-06-29 08:30:00	247.5	5.63	27.2
2026-06-29 08:40:00	270.0	5.8	48.1
2026-06-29 08:50:00	247.5	5.47	22.7
2026-06-29 09:00:00	337.5	6.13	28.8
2026-06-29 09:10:00	270.0	6.13	19.1
2026-06-29 09:20:00	315.0	6.3	20.0
2026-06-29 09:30:00	270.0	6.63	34.4
2026-06-29 09:40:00	270.0	6.88	30.8
2026-06-29 09:50:00	270.0	7.13	36.5
2026-06-29 10:00:00	270.0	6.88	23.8
2026-06-29 10:10:00	270.0	6.8	40.5
2026-06-29 10:20:00	270.0	6.97	30.8
2026-06-29 10:30:00	292.5	7.05	37.1
2026-06-29 10:40:00	270.0	7.38	31.9
2026-06-29 10:50:00	270.0	7.88	41.4
2026-06-29 11:00:00	292.5	8.13	30.6
2026-06-29 11:10:00	315.0	8.46	38.3
2026-06-29 11:20:00	270.0	8.8	29.7
2026-06-29 11:30:00	270.0	8.88	34.0
2026-06-29 11:40:00	292.5	8.8	40.7
2026-06-29 11:50:00	247.5	8.8	41.4
2026-06-29 12:00:00	270.0	8.88	41.9
2026-06-29 12:10:00	270.0	8.96	45.0
2026-06-29 12:20:00	270.0	8.96	36.0
2026-06-29 12:30:00	292.5	9.13	37.6
2026-06-29 12:40:00	337.5	9.38	32.2
2026-06-29 12:50:00	315.0	9.71	25.4
2026-06-29 13:00:00	270.0	9.8	33.3
2026-06-29 13:10:00	315.0	9.88	30.1
2026-06-29 13:20:00	292.5	9.88	38.5
2026-06-29 13:30:00	292.5	9.88	32.2
2026-06-29 13:40:00	270.0	10.05	50.8
2026-06-29 13:50:00	292.5	10.13	46.1
2026-06-29 14:00:00	247.5	10.13	40.9
