# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-05-01 / 2026-05-31
# Generado: 2026-06-04 15:45:31 UTC
# Timestamps: 4029  Variables: 4
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Nivel del Agua[m]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-05-07 07:20:00	225.0	NaN	8.63	29.9
2026-05-07 07:30:00	202.5	NaN	8.63	36.4
2026-05-07 07:40:00	225.0	NaN	8.71	26.5
2026-05-07 07:50:00	202.5	NaN	8.55	36.9
2026-05-07 08:00:00	225.0	NaN	8.3	45.4
2026-05-07 08:10:00	202.5	NaN	8.13	35.5
2026-05-07 08:20:00	225.0	NaN	8.13	49.0
2026-05-07 08:30:00	202.5	NaN	7.88	29.2
2026-05-07 08:40:00	202.5	NaN	7.71	38.3
2026-05-07 08:50:00	202.5	NaN	7.55	31.7
2026-05-07 09:00:00	202.5	NaN	7.55	34.2
2026-05-07 09:10:00	225.0	NaN	7.13	41.4
2026-05-07 09:20:00	202.5	NaN	6.72	43.9
2026-05-07 09:30:00	202.5	NaN	6.63	40.7
2026-05-07 09:40:00	202.5	NaN	6.38	47.9
2026-05-07 09:50:00	225.0	NaN	6.55	31.5
2026-05-07 10:00:00	202.5	NaN	6.3	38.5
2026-05-07 10:10:00	202.5	NaN	6.13	41.6
2026-05-07 10:20:00	225.0	NaN	6.13	34.7
2026-05-07 10:30:00	247.5	NaN	5.88	36.0
2026-05-07 10:40:00	202.5	NaN	6.05	45.0
2026-05-07 10:50:00	225.0	NaN	6.13	42.3
2026-05-07 11:00:00	202.5	NaN	6.13	33.5
2026-05-07 11:10:00	202.5	NaN	6.05	31.7
2026-05-07 11:20:00	225.0	NaN	5.97	46.3
2026-05-07 11:30:00	225.0	NaN	6.05	38.5
2026-05-07 11:40:00	225.0	NaN	6.13	31.1
2026-05-07 11:50:00	225.0	NaN	5.88	42.7
2026-05-07 12:00:00	247.5	NaN	6.05	36.7
2026-05-07 12:10:00	202.5	NaN	6.13	38.2
2026-05-07 12:20:00	202.5	NaN	6.05	44.5
2026-05-07 12:30:00	202.5	NaN	5.8	35.1
2026-05-07 12:40:00	247.5	NaN	6.05	42.5
2026-05-07 12:50:00	225.0	NaN	5.97	53.6
2026-05-07 13:00:00	202.5	NaN	6.13	38.7
2026-05-07 13:10:00	202.5	NaN	6.3	68.8
2026-05-07 13:20:00	202.5	NaN	6.38	55.3
2026-05-07 13:30:00	225.0	NaN	6.63	45.2
2026-05-07 13:40:00	225.0	NaN	6.88	48.6
2026-05-07 13:50:00	180.0	NaN	6.88	51.3
2026-05-07 14:00:00	202.5	NaN	7.05	54.2
2026-05-07 14:10:00	247.5	NaN	6.88	44.3
2026-05-07 14:20:00	202.5	NaN	6.97	65.3
2026-05-07 14:30:00	180.0	NaN	7.22	53.3
2026-05-07 14:40:00	180.0	NaN	7.47	45.9
2026-05-07 14:50:00	180.0	NaN	7.71	46.4
2026-05-07 15:00:00	202.5	NaN	7.8	63.2
2026-05-07 15:10:00	180.0	NaN	7.96	57.1
2026-05-07 15:20:00	202.5	NaN	8.05	56.5
2026-05-07 15:30:00	225.0	NaN	8.13	52.2
2026-05-07 15:40:00	202.5	NaN	8.05	55.8
2026-05-07 15:50:00	202.5	NaN	8.13	49.5
2026-05-07 16:00:00	202.5	NaN	8.13	40.7
2026-05-07 16:10:00	202.5	NaN	8.3	38.3
2026-05-07 16:20:00	225.0	NaN	8.46	49.9
2026-05-07 16:30:00	202.5	NaN	8.55	41.8
2026-05-07 16:50:00	225.0	NaN	8.46	29.3
2026-05-07 17:00:00	225.0	NaN	8.3	36.0
2026-05-07 17:10:00	225.0	NaN	8.21	43.6
2026-05-07 17:20:00	247.5	NaN	8.13	39.6
2026-05-07 17:30:00	202.5	NaN	8.05	45.2
2026-05-07 17:40:00	202.5	NaN	8.05	29.0
2026-05-07 17:50:00	202.5	NaN	8.3	33.1
2026-05-07 18:00:00	225.0	NaN	8.46	40.9
2026-05-07 18:10:00	202.5	NaN	8.46	41.0
2026-05-07 18:20:00	225.0	NaN	8.46	53.6
2026-05-07 18:30:00	202.5	NaN	8.55	74.5
2026-05-07 18:40:00	202.5	NaN	8.71	52.2
2026-05-07 18:50:00	202.5	NaN	8.63	43.7
2026-05-07 19:00:00	202.5	NaN	8.63	38.2
2026-05-07 19:10:00	225.0	NaN	8.63	43.4
2026-05-07 19:20:00	202.5	NaN	8.8	44.6
2026-05-07 19:30:00	180.0	NaN	8.8	55.6
2026-05-07 19:40:00	180.0	NaN	8.8	51.3
2026-05-07 19:50:00	202.5	NaN	8.8	46.1
2026-05-07 20:00:00	180.0	NaN	8.8	46.4
2026-05-07 20:10:00	202.5	NaN	8.8	34.7
2026-05-07 20:20:00	202.5	NaN	8.71	66.8
2026-05-07 20:30:00	202.5	NaN	8.63	43.0
2026-05-07 20:40:00	202.5	NaN	8.63	38.7
2026-05-07 20:50:00	202.5	NaN	8.63	39.6
2026-05-07 21:00:00	202.5	NaN	8.8	40.9
2026-05-07 21:10:00	202.5	NaN	8.8	54.9
2026-05-07 21:20:00	180.0	NaN	8.8	64.3
2026-05-07 21:30:00	202.5	NaN	8.71	45.2
2026-05-07 21:40:00	180.0	NaN	8.46	45.5
2026-05-07 21:50:00	202.5	NaN	8.46	43.7
2026-05-07 22:00:00	202.5	NaN	8.3	42.3
2026-05-07 22:10:00	225.0	NaN	8.13	31.3
2026-05-07 22:20:00	225.0	NaN	8.05	31.1
2026-05-07 22:30:00	225.0	NaN	8.05	40.0
2026-05-07 22:40:00	225.0	NaN	7.96	45.9
2026-05-07 22:50:00	202.5	NaN	7.8	41.8
2026-05-07 23:00:00	202.5	NaN	7.88	39.1
2026-05-07 23:10:00	202.5	NaN	7.88	54.4
2026-05-07 23:20:00	202.5	NaN	7.88	50.0
2026-05-07 23:30:00	202.5	NaN	7.8	34.6
2026-05-07 23:40:00	202.5	NaN	7.71	41.0
2026-05-07 23:50:00	225.0	NaN	7.71	51.1
2026-05-08 00:00:00	225.0	NaN	7.55	50.4
2026-05-08 00:10:00	225.0	NaN	7.47	54.7
2026-05-08 00:20:00	202.5	NaN	7.47	53.3
2026-05-08 00:30:00	225.0	NaN	7.38	52.9
2026-05-08 00:40:00	225.0	NaN	7.3	43.2
2026-05-08 00:50:00	202.5	NaN	7.13	63.9
2026-05-08 01:00:00	202.5	NaN	7.05	53.5
2026-05-08 01:10:00	202.5	NaN	7.05	42.1
2026-05-08 01:20:00	225.0	NaN	6.97	47.2
2026-05-08 01:30:00	225.0	NaN	7.05	57.1
2026-05-08 01:40:00	202.5	NaN	6.97	44.1
2026-05-08 01:50:00	225.0	NaN	6.63	52.2
2026-05-08 02:00:00	202.5	NaN	6.22	46.6
2026-05-08 02:10:00	225.0	NaN	5.88	45.4
2026-05-08 02:20:00	225.0	NaN	5.72	43.0
2026-05-08 02:30:00	202.5	NaN	5.3	55.4
2026-05-08 02:40:00	225.0	NaN	5.13	59.8
2026-05-08 02:50:00	202.5	NaN	5.13	37.3
2026-05-08 03:00:00	202.5	NaN	4.97	45.7
2026-05-08 03:10:00	225.0	NaN	5.05	36.7
2026-05-08 03:20:00	202.5	NaN	4.97	49.0
2026-05-08 03:30:00	202.5	NaN	5.05	44.8
2026-05-08 03:40:00	202.5	NaN	4.97	52.4
2026-05-08 03:50:00	202.5	NaN	4.97	39.6
2026-05-08 04:00:00	202.5	NaN	5.13	50.6
2026-05-08 04:10:00	180.0	NaN	5.3	48.1
2026-05-08 04:20:00	225.0	NaN	5.22	40.9
2026-05-08 04:30:00	202.5	NaN	5.13	49.0
2026-05-08 04:40:00	202.5	NaN	5.38	39.6
2026-05-08 04:50:00	225.0	NaN	5.3	47.0
2026-05-08 05:00:00	202.5	NaN	5.22	56.3
2026-05-08 05:10:00	225.0	NaN	5.38	37.8
2026-05-08 05:20:00	180.0	NaN	5.38	43.9
2026-05-08 05:30:00	225.0	NaN	5.3	47.9
2026-05-08 05:40:00	180.0	NaN	5.3	73.6
2026-05-08 05:50:00	202.5	NaN	5.38	49.0
2026-05-08 06:00:00	225.0	NaN	5.38	40.5
2026-05-08 06:10:00	180.0	NaN	5.55	37.3
2026-05-08 06:20:00	202.5	NaN	5.47	58.3
2026-05-08 06:30:00	202.5	NaN	5.55	55.8
2026-05-08 06:40:00	202.5	NaN	5.63	56.0
2026-05-08 06:50:00	202.5	NaN	5.63	41.6
2026-05-08 07:00:00	225.0	NaN	5.72	40.9
2026-05-08 07:10:00	180.0	NaN	5.88	38.3
2026-05-08 07:20:00	202.5	NaN	6.3	49.7
2026-05-08 07:30:00	202.5	NaN	6.97	35.1
2026-05-08 07:40:00	202.5	NaN	7.22	50.8
2026-05-08 07:50:00	180.0	NaN	7.38	57.1
2026-05-08 08:00:00	180.0	NaN	7.8	44.5
2026-05-08 08:10:00	180.0	NaN	8.21	42.5
2026-05-08 08:20:00	180.0	NaN	8.46	63.9
2026-05-08 08:30:00	135.0	NaN	9.38	46.8
2026-05-08 08:40:00	157.5	NaN	9.63	47.7
2026-05-08 08:50:00	157.5	NaN	9.3	53.8
2026-05-08 09:00:00	157.5	NaN	8.96	60.5
2026-05-08 09:10:00	157.5	NaN	9.71	60.3
2026-05-08 09:20:00	135.0	NaN	9.13	58.5
2026-05-08 09:30:00	157.5	NaN	9.71	41.0
2026-05-08 09:40:00	157.5	NaN	9.8	45.5
2026-05-08 09:50:00	157.5	NaN	9.38	48.8
2026-05-08 10:00:00	180.0	NaN	9.96	52.4
2026-05-08 10:10:00	157.5	NaN	9.96	52.9
2026-05-08 10:20:00	180.0	NaN	10.05	53.5
2026-05-08 10:30:00	157.5	NaN	10.13	64.6
2026-05-08 10:40:00	180.0	NaN	10.13	55.1
2026-05-08 10:50:00	180.0	NaN	9.55	54.5
2026-05-08 11:00:00	157.5	NaN	9.88	59.9
2026-05-08 11:10:00	157.5	NaN	9.88	61.4
2026-05-08 11:20:00	157.5	NaN	10.05	57.4
2026-05-08 11:30:00	135.0	NaN	9.88	58.0
2026-05-08 11:40:00	157.5	NaN	10.21	50.2
2026-05-08 11:50:00	180.0	NaN	10.21	46.4
2026-05-08 12:00:00	135.0	NaN	10.05	49.9
2026-05-08 12:10:00	180.0	NaN	10.05	54.4
2026-05-08 12:20:00	157.5	NaN	10.05	52.0
2026-05-08 12:30:00	180.0	NaN	10.05	62.6
2026-05-08 12:40:00	135.0	NaN	10.13	60.7
2026-05-08 12:50:00	157.5	NaN	10.21	47.7
2026-05-08 13:00:00	135.0	NaN	9.96	50.6
2026-05-08 13:10:00	180.0	NaN	10.21	44.6
2026-05-08 13:20:00	135.0	NaN	9.8	34.0
2026-05-08 13:30:00	225.0	NaN	9.05	50.6
2026-05-08 13:40:00	135.0	NaN	9.71	47.9
2026-05-08 13:50:00	135.0	NaN	9.96	47.2
2026-05-08 14:00:00	180.0	NaN	10.13	37.3
2026-05-08 14:10:00	157.5	NaN	10.13	26.8
2026-05-08 14:20:00	157.5	NaN	9.8	35.6
2026-05-08 14:30:00	180.0	NaN	9.88	45.4
2026-05-08 14:40:00	180.0	NaN	9.71	48.8
2026-05-08 14:50:00	135.0	NaN	10.13	63.2
2026-05-08 15:00:00	202.5	NaN	9.88	32.2
2026-05-08 15:10:00	157.5	NaN	10.13	48.6
2026-05-08 15:20:00	180.0	NaN	10.13	41.6
2026-05-08 15:30:00	180.0	NaN	10.21	56.0
2026-05-08 15:40:00	157.5	NaN	10.21	40.1
2026-05-08 15:50:00	157.5	NaN	9.71	36.9
2026-05-08 16:00:00	225.0	NaN	9.55	49.5
2026-05-08 16:10:00	157.5	NaN	9.71	54.4
2026-05-08 16:20:00	157.5	NaN	9.63	44.3
2026-05-08 16:30:00	157.5	NaN	10.05	36.5
2026-05-08 16:40:00	180.0	NaN	9.8	42.7
2026-05-08 16:50:00	157.5	NaN	10.05	54.9
2026-05-08 17:00:00	180.0	NaN	9.96	41.4
2026-05-08 17:10:00	180.0	NaN	9.88	38.3
2026-05-08 17:20:00	180.0	NaN	9.8	24.3
2026-05-08 17:30:00	135.0	NaN	9.96	39.6
2026-05-08 17:40:00	157.5	NaN	9.55	45.4
2026-05-08 17:50:00	157.5	NaN	8.8	52.7
2026-05-08 18:00:00	135.0	NaN	9.63	27.9
2026-05-08 18:10:00	157.5	NaN	9.96	50.4
2026-05-08 18:20:00	157.5	NaN	9.8	41.2
2026-05-08 18:30:00	202.5	NaN	9.8	42.1
2026-05-08 18:40:00	180.0	NaN	9.8	48.6
2026-05-08 18:50:00	180.0	NaN	9.63	42.7
2026-05-08 19:00:00	202.5	NaN	9.55	54.4
2026-05-08 19:10:00	180.0	NaN	9.3	52.9
2026-05-08 19:20:00	180.0	NaN	8.71	60.5
2026-05-08 19:30:00	157.5	NaN	9.21	51.8
2026-05-08 19:40:00	202.5	NaN	8.63	43.9
2026-05-08 19:50:00	157.5	NaN	8.71	35.1
2026-05-08 20:00:00	157.5	NaN	8.71	60.5
2026-05-08 20:10:00	180.0	NaN	9.13	44.6
2026-05-08 20:20:00	202.5	NaN	9.3	32.8
2026-05-08 20:30:00	135.0	NaN	9.46	41.2
2026-05-08 20:40:00	157.5	NaN	9.46	41.2
2026-05-08 20:50:00	157.5	NaN	9.38	62.5
2026-05-08 21:00:00	112.5	NaN	9.38	50.6
2026-05-08 21:10:00	157.5	NaN	9.38	36.4
2026-05-08 21:20:00	180.0	NaN	9.3	34.9
2026-05-08 21:30:00	157.5	NaN	9.38	20.2
2026-05-08 21:40:00	180.0	NaN	9.38	41.2
2026-05-08 21:50:00	202.5	NaN	9.3	40.1
2026-05-08 22:00:00	180.0	NaN	9.38	49.1
2026-05-08 22:10:00	157.5	NaN	9.13	54.2
2026-05-08 22:20:00	225.0	NaN	9.13	52.4
2026-05-08 22:30:00	157.5	NaN	9.13	39.8
2026-05-08 22:40:00	180.0	NaN	9.05	30.1
2026-05-08 22:50:00	180.0	NaN	8.96	45.9
2026-05-08 23:00:00	157.5	NaN	8.88	39.4
2026-05-08 23:10:00	202.5	NaN	8.71	39.1
2026-05-08 23:20:00	180.0	NaN	8.71	30.6
2026-05-08 23:30:00	180.0	NaN	8.55	43.2
2026-05-08 23:40:00	180.0	NaN	8.21	34.4
2026-05-08 23:50:00	225.0	NaN	7.88	28.4
2026-05-09 00:00:00	202.5	NaN	7.71	39.1
2026-05-09 00:10:00	247.5	NaN	7.55	34.2
2026-05-09 00:20:00	202.5	NaN	7.71	31.0
2026-05-09 00:30:00	225.0	NaN	7.47	34.2
2026-05-09 00:40:00	202.5	NaN	7.3	33.3
2026-05-09 00:50:00	180.0	NaN	7.47	26.8
2026-05-09 01:00:00	180.0	NaN	7.71	39.8
2026-05-09 01:10:00	202.5	NaN	7.55	38.3
2026-05-09 01:20:00	202.5	NaN	7.47	30.8
2026-05-09 01:30:00	202.5	NaN	7.47	23.8
2026-05-09 01:40:00	202.5	NaN	7.38	28.4
2026-05-09 01:50:00	180.0	NaN	7.22	44.3
2026-05-09 02:00:00	202.5	NaN	7.3	38.5
2026-05-09 02:10:00	202.5	NaN	7.22	35.1
2026-05-09 02:20:00	202.5	NaN	7.13	30.2
2026-05-09 02:30:00	180.0	NaN	7.22	29.9
2026-05-09 02:40:00	202.5	NaN	7.13	28.4
2026-05-09 02:50:00	180.0	NaN	6.8	22.0
2026-05-09 03:00:00	202.5	NaN	6.8	28.1
2026-05-09 03:10:00	225.0	NaN	6.47	14.9
2026-05-09 03:20:00	225.0	NaN	6.47	26.6
2026-05-09 03:30:00	225.0	NaN	6.55	14.6
2026-05-09 03:40:00	247.5	NaN	6.3	2.7
2026-05-09 03:50:00	225.0	NaN	6.05	7.0
2026-05-09 04:00:00	247.5	NaN	6.05	4.3
2026-05-09 04:10:00	247.5	NaN	5.97	9.9
2026-05-09 04:20:00	225.0	NaN	6.13	13.3
2026-05-09 04:30:00	247.5	NaN	6.13	20.5
2026-05-09 04:40:00	225.0	NaN	6.13	14.9
2026-05-09 04:50:00	247.5	NaN	6.22	16.0
2026-05-09 05:00:00	225.0	NaN	6.22	11.9
2026-05-09 05:10:00	225.0	NaN	6.22	7.2
2026-05-09 05:20:00	247.5	NaN	6.05	13.1
2026-05-09 05:30:00	247.5	NaN	6.13	19.3
2026-05-09 05:40:00	247.5	NaN	6.05	15.1
2026-05-09 05:50:00	247.5	NaN	6.13	0.2
2026-05-09 06:00:00	247.5	NaN	6.22	11.9
2026-05-09 06:10:00	225.0	NaN	6.3	9.7
2026-05-09 06:20:00	202.5	NaN	6.3	5.8
2026-05-09 06:30:00	225.0	NaN	6.38	11.2
2026-05-09 06:40:00	225.0	NaN	6.38	6.8
2026-05-09 06:50:00	225.0	NaN	6.38	9.0
2026-05-09 07:00:00	225.0	NaN	6.38	0.0
2026-05-09 07:10:00	247.5	NaN	6.3	0.0
2026-05-09 07:20:00	247.5	NaN	6.22	0.0
2026-05-09 07:30:00	247.5	NaN	6.05	0.0
2026-05-09 07:40:00	247.5	NaN	5.72	0.0
2026-05-09 07:50:00	292.5	NaN	5.88	7.0
2026-05-09 08:00:00	0.0	NaN	5.88	0.2
2026-05-09 08:10:00	315.0	NaN	5.72	2.7
2026-05-09 08:20:00	337.5	NaN	5.8	8.3
2026-05-09 08:30:00	292.5	NaN	5.55	5.9
2026-05-09 08:40:00	292.5	NaN	5.55	0.0
2026-05-09 08:50:00	247.5	NaN	5.13	0.0
2026-05-09 09:00:00	247.5	NaN	5.55	0.0
2026-05-09 09:10:00	247.5	NaN	5.97	0.0
2026-05-09 09:20:00	247.5	NaN	6.13	0.0
2026-05-09 09:30:00	247.5	NaN	6.13	0.0
2026-05-09 09:40:00	270.0	NaN	6.05	0.0
2026-05-09 09:50:00	292.5	NaN	6.3	0.0
2026-05-09 10:00:00	292.5	NaN	5.88	0.0
2026-05-09 10:10:00	292.5	NaN	6.05	0.0
2026-05-09 10:20:00	337.5	NaN	6.88	0.0
2026-05-09 10:30:00	247.5	NaN	6.72	0.0
2026-05-09 10:40:00	247.5	NaN	6.3	0.0
2026-05-09 10:50:00	225.0	NaN	6.63	0.0
2026-05-09 11:00:00	270.0	NaN	7.05	0.0
2026-05-09 11:10:00	292.5	NaN	7.38	0.0
2026-05-09 11:20:00	247.5	NaN	7.22	0.0
2026-05-09 11:30:00	337.5	NaN	7.38	0.0
2026-05-09 11:40:00	22.5	NaN	7.47	0.0
2026-05-09 11:50:00	67.5	NaN	7.8	0.0
2026-05-09 12:00:00	67.5	NaN	7.88	0.0
2026-05-09 12:10:00	0.0	NaN	8.05	0.0
2026-05-09 12:20:00	0.0	NaN	8.13	0.0
2026-05-09 12:30:00	337.5	NaN	8.05	5.9
2026-05-09 12:40:00	22.5	NaN	8.13	8.5
2026-05-09 12:50:00	337.5	NaN	8.05	10.3
2026-05-09 13:00:00	0.0	NaN	8.3	17.1
2026-05-09 13:10:00	0.0	NaN	8.63	9.2
2026-05-09 13:20:00	0.0	NaN	8.63	7.9
2026-05-09 13:30:00	0.0	NaN	8.63	8.8
2026-05-09 13:40:00	22.5	NaN	8.88	4.1
2026-05-09 13:50:00	337.5	NaN	8.8	8.1
2026-05-09 14:00:00	337.5	NaN	9.13	6.8
2026-05-09 14:10:00	337.5	NaN	9.46	0.0
2026-05-09 14:20:00	315.0	NaN	9.71	11.3
2026-05-09 14:30:00	292.5	NaN	9.96	10.1
2026-05-09 14:40:00	292.5	NaN	10.05	18.7
2026-05-09 14:50:00	270.0	NaN	10.13	9.4
2026-05-09 15:00:00	270.0	NaN	10.21	6.5
2026-05-09 15:10:00	270.0	NaN	10.21	6.5
2026-05-09 15:20:00	270.0	NaN	10.38	8.3
2026-05-09 15:30:00	247.5	NaN	10.38	15.3
2026-05-09 15:40:00	247.5	NaN	10.3	10.3
2026-05-09 15:50:00	270.0	NaN	10.21	13.0
2026-05-09 16:00:00	270.0	NaN	10.21	5.0
2026-05-09 16:10:00	292.5	NaN	10.3	0.0
2026-05-09 16:20:00	270.0	NaN	10.46	2.7
2026-05-09 16:30:00	315.0	NaN	10.46	5.4
2026-05-09 16:40:00	292.5	NaN	10.55	13.3
2026-05-09 16:50:00	270.0	NaN	10.46	3.8
2026-05-09 17:00:00	270.0	NaN	10.63	3.1
2026-05-09 17:10:00	247.5	NaN	10.97	8.1
2026-05-09 17:20:00	247.5	NaN	10.97	0.0
2026-05-09 17:30:00	225.0	NaN	10.97	18.4
2026-05-09 17:40:00	225.0	NaN	10.8	2.3
2026-05-09 17:50:00	202.5	NaN	10.8	0.0
2026-05-09 18:00:00	247.5	NaN	10.55	5.0
2026-05-09 18:10:00	225.0	NaN	10.63	0.0
2026-05-09 18:20:00	225.0	NaN	10.46	0.0
2026-05-09 18:30:00	202.5	NaN	10.46	0.2
2026-05-09 18:40:00	225.0	NaN	10.3	0.0
2026-05-09 18:50:00	225.0	NaN	10.46	0.0
2026-05-09 19:00:00	225.0	NaN	10.71	4.5
2026-05-09 19:10:00	247.5	NaN	10.8	6.3
2026-05-09 19:20:00	225.0	NaN	10.8	0.9
2026-05-09 19:30:00	247.5	NaN	10.63	20.2
2026-05-09 19:40:00	247.5	NaN	10.3	0.0
2026-05-09 19:50:00	247.5	NaN	10.46	13.5
2026-05-09 20:00:00	247.5	NaN	10.13	8.3
2026-05-09 20:10:00	247.5	NaN	9.88	8.3
2026-05-09 20:20:00	225.0	NaN	9.8	0.0
2026-05-09 20:30:00	225.0	NaN	10.05	10.6
2026-05-09 20:40:00	225.0	NaN	10.21	0.0
2026-05-09 20:50:00	247.5	NaN	10.46	9.7
2026-05-09 21:00:00	270.0	NaN	9.8	0.0
2026-05-09 21:10:00	225.0	NaN	10.55	14.8
2026-05-09 21:20:00	247.5	NaN	10.71	13.7
2026-05-09 21:30:00	225.0	NaN	10.97	11.2
2026-05-09 21:40:00	225.0	NaN	11.3	0.5
2026-05-09 21:50:00	225.0	NaN	11.38	2.2
2026-05-09 22:00:00	247.5	NaN	11.3	6.1
2026-05-09 22:10:00	247.5	NaN	10.97	0.0
2026-05-09 22:20:00	270.0	NaN	10.97	4.1
2026-05-09 22:30:00	247.5	NaN	11.05	7.7
2026-05-09 22:40:00	270.0	NaN	11.38	6.5
2026-05-09 22:50:00	247.5	NaN	10.55	0.0
2026-05-09 23:00:00	247.5	NaN	10.46	0.0
2026-05-09 23:10:00	225.0	NaN	10.88	2.2
2026-05-09 23:20:00	247.5	NaN	12.05	6.7
2026-05-09 23:30:00	225.0	NaN	12.47	16.4
2026-05-09 23:40:00	202.5	NaN	12.39	18.2
2026-05-09 23:50:00	225.0	NaN	12.39	19.3
2026-05-10 00:00:00	225.0	NaN	12.47	34.2
2026-05-10 00:10:00	225.0	NaN	12.22	20.9
2026-05-10 00:20:00	202.5	NaN	12.13	23.6
2026-05-10 00:30:00	202.5	NaN	12.05	32.6
2026-05-10 00:40:00	202.5	NaN	11.88	19.8
2026-05-10 00:50:00	202.5	NaN	11.88	38.0
2026-05-10 01:00:00	180.0	NaN	11.47	18.0
2026-05-10 01:10:00	225.0	NaN	11.63	25.7
2026-05-10 01:20:00	225.0	NaN	11.13	11.9
2026-05-10 01:30:00	202.5	NaN	11.13	11.2
2026-05-10 01:40:00	202.5	NaN	11.13	16.4
2026-05-10 01:50:00	225.0	NaN	11.13	19.4
2026-05-10 02:00:00	225.0	NaN	11.13	28.4
2026-05-10 02:10:00	202.5	NaN	11.13	31.3
2026-05-10 02:20:00	202.5	NaN	11.13	23.2
2026-05-10 02:30:00	247.5	NaN	11.05	21.1
2026-05-10 02:40:00	225.0	NaN	11.13	27.2
2026-05-10 02:50:00	202.5	NaN	11.05	13.5
2026-05-10 03:00:00	225.0	NaN	11.05	19.3
2026-05-10 03:10:00	225.0	NaN	10.88	18.5
2026-05-10 03:20:00	225.0	NaN	10.8	11.9
2026-05-10 03:30:00	247.5	NaN	10.55	14.8
2026-05-10 03:40:00	225.0	NaN	10.38	10.6
2026-05-10 03:50:00	247.5	NaN	10.13	10.8
2026-05-10 04:00:00	225.0	NaN	10.13	18.2
2026-05-10 04:10:00	202.5	NaN	10.21	15.1
2026-05-10 04:20:00	202.5	NaN	9.96	17.6
2026-05-10 04:30:00	225.0	NaN	10.05	18.2
2026-05-10 04:40:00	225.0	NaN	10.3	26.6
2026-05-10 04:50:00	202.5	NaN	10.21	18.9
2026-05-10 05:00:00	202.5	NaN	10.3	25.0
2026-05-10 05:10:00	202.5	NaN	10.13	20.2
2026-05-10 05:20:00	202.5	NaN	9.96	19.4
2026-05-10 05:30:00	225.0	NaN	9.88	7.4
2026-05-10 05:40:00	202.5	NaN	9.88	13.9
2026-05-10 05:50:00	202.5	NaN	9.38	16.9
2026-05-10 06:00:00	225.0	NaN	9.3	3.2
2026-05-10 06:10:00	225.0	NaN	9.38	4.3
2026-05-10 06:20:00	247.5	NaN	9.38	2.0
2026-05-10 06:30:00	202.5	NaN	9.71	14.4
2026-05-10 06:40:00	202.5	NaN	9.63	0.0
2026-05-10 06:50:00	225.0	NaN	9.63	0.0
2026-05-10 07:00:00	225.0	NaN	9.21	0.0
2026-05-10 07:10:00	225.0	NaN	8.96	0.0
2026-05-10 07:20:00	225.0	NaN	8.96	0.0
2026-05-10 07:30:00	247.5	NaN	8.46	0.0
2026-05-10 07:40:00	270.0	NaN	7.8	7.9
2026-05-10 07:50:00	270.0	NaN	7.22	8.1
2026-05-10 08:00:00	247.5	NaN	7.3	13.5
2026-05-10 08:10:00	270.0	NaN	7.71	0.0
2026-05-10 08:20:00	225.0	NaN	7.3	0.0
2026-05-10 08:30:00	247.5	NaN	7.13	0.0
2026-05-10 08:40:00	247.5	NaN	6.88	0.0
2026-05-10 08:50:00	270.0	NaN	7.05	0.0
2026-05-10 09:00:00	247.5	NaN	7.47	0.0
2026-05-10 09:10:00	247.5	NaN	7.71	6.7
2026-05-10 09:20:00	270.0	NaN	8.55	0.0
2026-05-10 09:30:00	247.5	NaN	8.55	0.0
2026-05-10 09:40:00	247.5	NaN	8.55	8.3
2026-05-10 09:50:00	247.5	NaN	8.3	9.7
2026-05-10 10:00:00	247.5	NaN	8.38	7.6
2026-05-10 10:10:00	270.0	NaN	8.21	13.5
2026-05-10 10:20:00	270.0	NaN	8.21	15.1
2026-05-10 10:30:00	247.5	NaN	8.55	0.0
2026-05-10 10:40:00	247.5	NaN	8.71	8.3
2026-05-10 10:50:00	247.5	NaN	9.05	0.0
2026-05-10 11:00:00	247.5	NaN	9.21	8.3
2026-05-10 11:10:00	247.5	NaN	9.46	0.0
2026-05-10 11:20:00	247.5	NaN	9.71	0.0
2026-05-10 11:30:00	225.0	NaN	10.21	0.0
2026-05-10 11:40:00	225.0	NaN	10.63	0.0
2026-05-10 11:50:00	225.0	NaN	11.13	0.0
2026-05-10 12:00:00	202.5	NaN	11.13	0.0
2026-05-10 12:10:00	180.0	NaN	11.13	0.0
2026-05-10 12:20:00	135.0	NaN	10.97	9.0
2026-05-10 12:30:00	157.5	NaN	10.46	14.8
2026-05-10 12:40:00	157.5	NaN	10.3	6.7
2026-05-10 12:50:00	135.0	NaN	10.3	12.4
2026-05-10 13:00:00	157.5	NaN	10.21	0.4
2026-05-10 13:10:00	157.5	NaN	10.13	10.8
2026-05-10 13:20:00	157.5	NaN	10.05	8.1
2026-05-10 13:30:00	157.5	NaN	10.13	9.5
2026-05-10 13:40:00	157.5	NaN	10.13	6.3
2026-05-10 13:50:00	135.0	NaN	10.21	0.0
2026-05-10 14:00:00	157.5	NaN	10.21	0.0
2026-05-10 14:10:00	157.5	NaN	10.46	0.0
2026-05-10 14:20:00	112.5	NaN	10.63	0.0
2026-05-10 14:30:00	112.5	NaN	10.63	0.0
2026-05-10 14:40:00	90.0	NaN	10.71	0.5
